fdc_id	kcal	prot	fat	carb	fiber	alc	atwater	desc
174552	0.00	0.00	0.00	0.00	0.00	0.00		CAMPBELL'S CHUNKY, Hearty Beef Barley Soup
174553	0.00	0.00	0.00	0.00	0.00	0.00		Soup, cream of chicken, canned, prepared with equal volume water
174554	0.00	0.00	0.00	0.00	0.00	0.00		Soup, clam chowder, manhattan, canned, prepared with equal volume water
174555	0.00	0.00	0.00	0.00	0.00	0.00		Soup, clam chowder, new england, canned, prepared with equal volume water
174556	0.00	0.00	0.00	0.00	0.00	0.00		CAMPBELL'S CHUNKY, New England Clam Chowder
174557	0.00	0.00	0.00	0.00	0.00	0.00		Soup, beef broth, bouillon, consomme, prepared with equal volume water
174558	0.00	0.00	0.00	0.00	0.00	0.00		Soup, mushroom with beef stock, canned, prepared with equal volume water
174559	0.00	0.00	0.00	0.00	0.00	0.00		Soup, cream of onion, canned, prepared with equal volume water
174560	0.00	0.00	0.00	0.00	0.00	0.00		Soup, oyster stew, canned, prepared with equal volume water
174561	0.00	0.00	0.00	0.00	0.00	0.00		Soup, pea, green, canned, prepared with equal volume water
174562	0.00	0.00	0.00	0.00	0.00	0.00		Soup, turkey noodle, canned, prepared with equal volume water
174563	0.00	0.00	0.00	0.00	0.00	0.00		Soup, turkey vegetable, canned, prepared with equal volume water
174564	0.00	0.00	0.00	0.00	0.00	0.00		Soup, vegetarian vegetable, canned, prepared with equal volume water
174565	0.00	0.00	0.00	0.00	0.00	0.00		Soup, vegetable beef, canned, prepared with equal volume water
174566	0.00	0.00	0.00	0.00	0.00	0.00		Soup, chicken broth cubes, dry, prepared with water
174567	0.00	0.00	0.00	0.00	0.00	0.00		Soup, cream of chicken, dry, mix, prepared with water
174568	0.00	0.00	0.00	0.00	0.00	0.00		Soup, onion, dry, mix, prepared with water
174569	0.00	0.00	0.00	0.00	0.00	0.00		Soup, tomato, dry, mix, prepared with water
174570	0.00	0.00	0.00	0.00	0.00	0.00		Roast beef, deli style, prepackaged, sliced
174571	0.00	0.00	0.00	0.00	0.00	0.00		Luncheon meat, pork, canned
174572	0.00	0.00	0.00	0.00	0.00	0.00		Turkey breast, low salt, prepackaged or deli, luncheon meat
174573	0.00	0.00	0.00	0.00	0.00	0.00		Mortadella, beef, pork
174574	0.00	0.00	0.00	0.00	0.00	0.00		Peppered loaf, pork, beef
174575	0.00	0.00	0.00	0.00	0.00	0.00		Pepperoni, beef and pork, sliced
174576	0.00	0.00	0.00	0.00	0.00	0.00		Pickle and pimiento loaf, pork
174577	0.00	0.00	0.00	0.00	0.00	0.00		Polish sausage, pork
174578	0.00	0.00	0.00	0.00	0.00	0.00		Pork sausage, link/patty, cooked, pan-fried
174579	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, pork and beef, fresh, cooked
174580	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, turkey, reduced fat, brown and serve, cooked
174581	0.00	0.00	0.00	0.00	0.00	0.00		Poultry salad sandwich spread
174582	0.00	0.00	0.00	0.00	0.00	0.00		Salami, dry or hard, pork, beef
174583	0.00	0.00	0.00	0.00	0.00	0.00		Sandwich spread, pork, beef
174584	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, smoked link sausage, pork
174585	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, smoked link sausage, pork and beef
174586	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, Italian, pork, mild, cooked, pan-fried
174587	0.00	0.00	0.00	0.00	0.00	0.00		Luncheon sausage, pork and beef
174588	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, New england brand, pork, beef
174589	0.00	0.00	0.00	0.00	0.00	0.00		Oscar Mayer, Bologna (beef)
174590	0.00	0.00	0.00	0.00	0.00	0.00		Oscar Mayer, Smokies Sausage Little Cheese (pork, turkey)
174591	0.00	0.00	0.00	0.00	0.00	0.00		Oscar Mayer, Wieners (beef franks)
174592	0.00	0.00	0.00	0.00	0.00	0.00		Bacon, turkey, unprepared
174593	0.00	0.00	0.00	0.00	0.00	0.00		Hormel Pillow Pak Sliced Turkey Pepperoni
174594	0.00	0.00	0.00	0.00	0.00	0.00		Luncheon meat, pork and chicken, minced, canned, includes Spam Lite
174595	0.00	0.00	0.00	0.00	0.00	0.00		Bratwurst, veal, cooked
174596	0.00	0.00	0.00	0.00	0.00	0.00		Liverwurst spread
174597	0.00	0.00	0.00	0.00	0.00	0.00		Roast beef spread
174598	0.00	0.00	0.00	0.00	0.00	0.00		Salami, pork, beef, less sodium
174599	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, summer, pork and beef, sticks, with cheddar cheese
174600	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, turkey, breakfast links, mild, raw
174601	0.00	0.00	0.00	0.00	0.00	0.00		Swisswurst, pork and beef, with swiss cheese, smoked
174602	0.00	0.00	0.00	0.00	0.00	0.00		Bacon and beef sticks
174603	0.00	0.00	0.00	0.00	0.00	0.00		Salami, Italian, pork
174604	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, Italian, turkey, smoked
174605	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, chicken, beef, pork, skinless, smoked
174606	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, turkey, hot, smoked
174607	0.00	0.00	0.00	0.00	0.00	0.00		Kielbasa, Polish, turkey and beef, smoked
174608	0.00	0.00	0.00	0.00	0.00	0.00		Chicken breast, roll, oven-roasted
174609	0.00	0.00	0.00	0.00	0.00	0.00		Bologna, pork and turkey, lite
174610	0.00	0.00	0.00	0.00	0.00	0.00		Bologna, pork, turkey and beef
174611	0.00	0.00	0.00	0.00	0.00	0.00		Ham, honey, smoked, cooked
174612	0.00	0.00	0.00	0.00	0.00	0.00		Turkey, breast, smoked, lemon pepper flavor, 97% fat-free
174613	0.00	0.00	0.00	0.00	0.00	0.00		Turkey, white, rotisserie, deli cut
174614	0.00	0.00	0.00	0.00	0.00	0.00		Frankfurter, beef, heated
174615	0.00	0.00	0.00	0.00	0.00	0.00		Frankfurter, meat, heated
174616	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, breakfast sausage, beef, pre-cooked, unprepared
174617	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, turkey, fresh, raw
174618	0.00	0.00	0.00	0.00	0.00	0.00		Sausage, beef, fresh, cooked
174619	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, MALT-O-MEAL, COCO-ROOS
174620	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE
174621	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, QUAKER, HONEY GRAHAM OH!S
174622	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, QUAKER, Oatmeal Squares
174623	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, QUAKER, Oatmeal Squares, cinnamon
174624	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Instant Oatmeal, fruit and cream variety, dry
174625	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Instant Oatmeal, raisins, dates and walnuts, dry
174626	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, dry
174627	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, prepared with water, no salt
174628	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, Post, Waffle Crisp
174629	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, hominy grits, white, quick, dry
174630	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, hominy grits, white, regular, dry
174631	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, MALT-O-MEAL, COLOSSAL CRUNCH
174632	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, QUAKER, MOTHER'S Cinnamon Oat Crunch
174633	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, QUAKER, MOTHER'S GRAHAM BUMPERS
174634	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, QUAKER, MOTHER'S COCOA BUMPERS
174635	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Toasted Wheat Bran
174636	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Instant Oatmeal, Cinnamon-Spice, dry
174637	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Instant Oatmeal, DINOSAUR EGGS, Brown Sugar, dry
174638	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Instant Oatmeal, Banana Bread, dry
174639	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, UNCLE SAM CEREAL
174640	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Quick Oats with Iron, Dry
174641	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Whole Wheat Natural Cereal, dry
174642	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, MALT-O-MEAL, Honey BUZZERS
174643	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, MALT-O-MEAL, GOLDEN PUFFS
174644	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, MOM'S BEST, Honey Nut TOASTY O'S
174645	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, MALT-O-MEAL, Apple ZINGS
174646	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, MALT-O-MEAL, CINNAMON TOASTERS
174647	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, MALT-O-MEAL, Cocoa DYNO-BITES
174648	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, RALSTON Corn Flakes
174649	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, RALSTON Crispy Hexagons
174650	0.00	0.00	0.00	0.00	0.00	0.00		Milk and cereal bar
174651	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, MALT-O-MEAL, original, plain, prepared with water, without salt
174652	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, QUAKER, Christmas Crunch
174653	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, POST SELECTS Maple Pecan Crunch
174654	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, NATURE'S PATH, Organic FLAX PLUS, Pumpkin Granola
174655	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, CREAM OF WHEAT, 2 1/2 minute cook time, dry
174656	0.00	0.00	0.00	0.00	0.00	0.00		Incaparina, dry mix (corn and soy flours), unprepared
174657	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S Halloween Crunch
174658	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, QUAKER, Natural Granola Apple Cranberry Almond
174659	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, QUAKER, Maple Brown Sugar LIFE Cereal
174660	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Instant Oatmeal Organic, Regular
174661	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Instant Oatmeal, fruit and cream, variety of flavors, reduced sugar
174662	0.00	0.00	0.00	0.00	0.00	0.00		Cereals, QUAKER, Instant Oatmeal, Apple and Cinnamon, reduced sugar
174663	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, pecan bunches
174664	0.00	0.00	0.00	0.00	0.00	0.00		Cereals ready-to-eat, MALT-O-MEAL, CHOCOLATE MARSHMALLOW MATEYS
174665	0.00	0.00	0.00	0.00	0.00	0.00		Figs, dried, uncooked
174666	0.00	0.00	0.00	0.00	0.00	0.00		Figs, dried, stewed
174667	0.00	0.00	0.00	0.00	0.00	0.00		Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids
174668	0.00	0.00	0.00	0.00	0.00	0.00		Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, juice pack, solids and liquids
174669	0.00	0.00	0.00	0.00	0.00	0.00		Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, water pack, solids and liquids
174670	0.00	0.00	0.00	0.00	0.00	0.00		Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, juice pack, solids and liquids
174671	0.00	0.00	0.00	0.00	0.00	0.00		Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, light syrup, solids and liquids
174672	0.00	0.00	0.00	0.00	0.00	0.00		Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids
174673	0.00	0.00	0.00	0.00	0.00	0.00		Grapefruit, raw, pink and red, all areas
174674	0.00	0.00	0.00	0.00	0.00	0.00		Grapefruit, raw, pink and red, California and Arizona
174675	0.00	0.00	0.00	0.00	0.00	0.00		Grapefruit, raw, pink and red, Florida
174676	0.00	0.00	0.00	0.00	0.00	0.00		Grapefruit, raw, white, all areas
174677	0.00	0.00	0.00	0.00	0.00	0.00		Grapefruit, raw, white, California
174678	0.00	0.00	0.00	0.00	0.00	0.00		Grapefruit juice, white, canned or bottled, unsweetened
174679	0.00	0.00	0.00	0.00	0.00	0.00		Grapefruit juice, white, canned, sweetened
174680	0.00	0.00	0.00	0.00	0.00	0.00		Grapefruit juice, white, frozen concentrate, unsweetened, undiluted
174681	0.00	0.00	0.00	0.00	0.00	0.00		Grapefruit juice, white, frozen concentrate, unsweetened, diluted with 3 volume water
174682	0.00	0.00	0.00	0.00	0.00	0.00		Grapes, american type (slip skin), raw
174683	0.00	0.00	0.00	0.00	0.00	0.00		Grapes, red or green (European type, such as Thompson seedless), raw
174684	0.00	0.00	0.00	0.00	0.00	0.00		Grapes, canned, thompson seedless, water pack, solids and liquids
174685	0.00	0.00	0.00	0.00	0.00	0.00		Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids
174686	0.00	0.00	0.00	0.00	0.00	0.00		Guava sauce, cooked
174687	0.00	0.00	0.00	0.00	0.00	0.00		Jackfruit, raw
174688	0.00	0.00	0.00	0.00	0.00	0.00		Beef, top loin filet, boneless, separable lean only, trimmed to 1/8" fat, all grades, cooked, grilled
174689	0.00	0.00	0.00	0.00	0.00	0.00		Beef, top loin filet, boneless, separable lean only, trimmed to 1/8" fat, choice, cooked, grilled
174690	0.00	0.00	0.00	0.00	0.00	0.00		Beef, top loin filet, boneless, separable lean only, trimmed to 1/8" fat, select, cooked, grilled
174691	0.00	0.00	0.00	0.00	0.00	0.00		Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8" fat, choice, raw
174692	0.00	0.00	0.00	0.00	0.00	0.00		Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8" fat, select, raw
174693	0.00	0.00	0.00	0.00	0.00	0.00		Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, grilled
174694	0.00	0.00	0.00	0.00	0.00	0.00		Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0" fat, choice, cooked, grilled
174695	0.00	0.00	0.00	0.00	0.00	0.00		Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0" fat, select, raw
174696	0.00	0.00	0.00	0.00	0.00	0.00		Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0" fat, all grades, raw
174697	0.00	0.00	0.00	0.00	0.00	0.00		Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0" fat, choice, raw
174698	0.00	0.00	0.00	0.00	0.00	0.00		Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0" fat, select, raw
174699	0.00	0.00	0.00	0.00	0.00	0.00		Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0" fat, choice, raw
174700	0.00	0.00	0.00	0.00	0.00	0.00		Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0" fat, select, raw
174701	0.00	0.00	0.00	0.00	0.00	0.00		Beef, ribeye filet, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, grilled
174702	0.00	0.00	0.00	0.00	0.00	0.00		Beef, ribeye filet, boneless, separable lean only, trimmed to 0" fat, choice, cooked, grilled
174703	0.00	0.00	0.00	0.00	0.00	0.00		Beef, ribeye filet, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled
174704	0.00	0.00	0.00	0.00	0.00	0.00		Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8" fat, choice, cooked, grilled
174705	0.00	0.00	0.00	0.00	0.00	0.00		Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8" fat, select, cooked, grilled
174706	0.00	0.00	0.00	0.00	0.00	0.00		Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8" fat, all grades, raw
174707	0.00	0.00	0.00	0.00	0.00	0.00		Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8" fat, choice, raw
174708	0.00	0.00	0.00	0.00	0.00	0.00		Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted
174709	0.00	0.00	0.00	0.00	0.00	0.00		Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted
174710	0.00	0.00	0.00	0.00	0.00	0.00		Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted
174711	0.00	0.00	0.00	0.00	0.00	0.00		Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8" fat, all grades, raw
174712	0.00	0.00	0.00	0.00	0.00	0.00		Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8" fat, choice, cooked, grilled
174713	0.00	0.00	0.00	0.00	0.00	0.00		Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8" fat, select, cooked, grilled
174714	0.00	0.00	0.00	0.00	0.00	0.00		Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, grilled
174715	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, bolar blade, separable lean only, cooked, fast roasted
174716	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, bolar blade, separable lean only, raw
174717	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, brisket navel end, separable lean only, cooked, braised
174718	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, brisket navel end, separable lean only, raw
174719	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, cube roll, separable lean only, cooked, fast roasted
174720	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, cube roll, separable lean only, raw
174721	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, eye round, separable lean only, cooked, slow roasted
174722	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, eye round, separable lean only, raw
174723	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, variety meats and by-products, heart, raw
174724	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, hind shin, separable lean only, cooked, braised
174725	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, hind shin, separable lean only, raw
174726	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, inside, raw
174727	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, variety meats and by-products, kidney, raw
174728	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, variety meats and by-products liver, cooked, boiled
174729	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, variety meats and by-products, liver, raw
174730	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, manufacturing beef, cooked, boiled
174731	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, ribs prepared, raw
174732	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, rump centre, separable lean only, cooked, fast fried
174733	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, striploin, separable lean only, cooked, fast fried
174734	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, striploin, separable lean only, raw
174735	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, oyster blade, separable lean and fat, raw
174736	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, tenderloin, separable lean only, raw
174737	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, variety meats and by-products, tongue, cooked, boiled
174738	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, variety meats and by-products, tongue, raw
174739	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, brisket navel end, separable lean and fat, cooked, braised
174740	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, brisket navel end, separable lean and fat, raw
174741	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, brisket point end, separable lean and fat, cooked, braised
174742	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, brisket point end, separable lean and fat, raw
174743	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, eye round, separable lean and fat, cooked, slow roasted
174744	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, eye round, separable lean and fat, raw
174745	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, flank, separable lean and fat, cooked, braised
174746	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, flank, separable lean and fat, raw
174747	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, flat, separable lean and fat, cooked, braised
174748	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, rump centre, separable lean and fat, cooked, fast fried
174749	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, rump centre, separable lean only, raw
174750	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, rump centre, separable lean and fat, raw
174751	0.00	0.00	0.00	0.00	0.00	0.00		Beef, New Zealand, imported, striploin, separable lean and fat, cooked, fast fried
174752	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled
174753	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, ground, 93% lean meat /7% fat, patty, cooked, pan-broiled
174754	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, ground, 93% lean meat / 7% fat, loaf, cooked, baked
174755	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, ground, 93% lean meat / 7% fat, crumbles, cooked, pan-browned
174756	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, ground, 97% lean meat / 3% fat, crumbles, cooked, pan-browned
174757	0.00	0.00	0.00	0.00	0.00	0.00		Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0" fat, all grades, raw
174758	0.00	0.00	0.00	0.00	0.00	0.00		Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8" fat, all grades, raw
174759	0.00	0.00	0.00	0.00	0.00	0.00		Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8" fat, all grades, cooked
174760	0.00	0.00	0.00	0.00	0.00	0.00		Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0" fat, all grades, raw
174761	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8" fat, choice, raw
174762	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, tenderloin, steak, separable lean only, trimmed to 1/8" fat, choice, raw
174763	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, top sirloin, steak, separable lean only, trimmed to 1/8" fat, choice, raw
174764	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"fat, choice, cooked, broiled
174765	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8" fat, select, raw
174766	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, brisket, flat half, separable lean only, trimmed to 1/8" fat, select, raw
174767	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8" fat, select, cooked, braised
174768	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, brisket, flat half, separable lean only, trimmed to 1/8" fat, select, cooked, braised
174769	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, variety meats and by-products, tripe, cooked, simmered
174770	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0" fat, all grades, raw
174771	0.00	0.00	0.00	0.00	0.00	0.00		Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0" fat, choice, cooked, roasted
174772	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0" fat, choice, raw
174773	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0" fat, select, cooked, roasted
174774	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, flank, steak, separable lean only, trimmed to 0" fat, all grades, cooked, broiled
174775	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, flank, steak, separable lean only, trimmed to 0" fat, select, cooked, broiled
174776	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, flank, steak, separable lean only, trimmed to 0" fat, all grades, raw
174777	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, flank, steak, separable lean only, trimmed to 0" fat, select, raw
174778	0.00	0.00	0.00	0.00	0.00	0.00		Snacks, popcorn, microwave, low fat
174779	0.00	0.00	0.00	0.00	0.00	0.00		Snacks, candy rolls, yogurt-covered, fruit flavored with high vitamin C
174780	0.00	0.00	0.00	0.00	0.00	0.00		Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Chewy Chocolate Peanut Bar
174781	0.00	0.00	0.00	0.00	0.00	0.00		Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON MULTIGRAIN CRUNCH BAR
174782	0.00	0.00	0.00	0.00	0.00	0.00		Formulated bar, MARS SNACKFOOD US, COCOAVIA, Chocolate Almond Snack Bar
174783	0.00	0.00	0.00	0.00	0.00	0.00		Snacks, sweet potato chips, unsalted
174784	0.00	0.00	0.00	0.00	0.00	0.00		Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, original flavor
174785	0.00	0.00	0.00	0.00	0.00	0.00		Snacks, popcorn, microwave, regular (butter) flavor, made with partially hydrogenated oil
174786	0.00	0.00	0.00	0.00	0.00	0.00		Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Protein Performance Bar, Caramel Nut Rush
174787	0.00	0.00	0.00	0.00	0.00	0.00		Formulated bar, LUNA BAR, NUTZ OVER CHOCOLATE
174788	0.00	0.00	0.00	0.00	0.00	0.00		Snacks, FRITOLAY, SUNCHIPS, multigrain, French onion flavor
